source_id	subject_id	session_id	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	bold_tasks	bold_timepoints	bold_trs	datatypes
ds003020	sub-UTS03	ses-11	7	0	0	1441389103	0	4624.0	660.5714285714286	2667168	381024.0	againstthewind,bluehope,forgettingfear,ifthishaircouldtalk,lifereimagined,stumblinginthedark,wheretheressmoke	2312	{"2.0":7}	func
ds003020	sub-UTS03	ses-12	5	0	0	1230331610	0	3954.0	790.8	1905120	381024.0	cocoonoflove,comingofageondeathrow,goldiethegoldfish,leavingbaghdad,quietfire	1977	{"2.0":5}	func
ds003020	sub-UTS03	ses-14	6	0	0	1194009019	0	3832.0	638.6666666666666	2286144	381024.0	afatherscover,food,mybackseatviewofagreatromance,notontheusualtour,reachingoutbetweenthebars,wildwomenanddancingqueens	1916	{"2.0":6}	func
ds003020	sub-UTS03	ses-15	6	0	0	1166814273	0	3782.0	630.3333333333334	2286144	381024.0	beneaththemushroomcloud,gangstersandcookies,golfclubbing,metsmagic,threemonths,vixenandtheussr	1891	{"2.0":6}	func
ds003020	sub-UTS03	ses-18	6	0	0	1198565894	0	3884.0	647.3333333333334	2286144	381024.0	birthofanation,firetestforlove,listo,myfathershands,theadvancedbeginner,theshower	1942	{"2.0":6}	func
ds003020	sub-UTS03	ses-2	6	0	0	1863608183	0	4560.0	760.0	2286144	381024.0	alternateithicatom,avatar,legacy,odetostepfather,souls,wheretheressmoke	2280	{"2.0":6}	func
ds003020	sub-UTS03	ses-20	6	0	0	1173951263	0	3794.0	632.3333333333334	2286144	381024.0	cautioneating,jugglingandjesus,mayorofthefreaks,thecurse,theinterview,thetriangleshirtwaistconnection	1897	{"2.0":6}	func
ds003020	sub-UTS03	ses-3	6	0	0	1859354475	0	4558.0	759.6666666666666	2286144	381024.0	howtodraw,life,myfirstdaywiththeyankees,naked,undertheinfluence,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS03	ses-4	6	0	0	1843010952	0	4558.0	759.6666666666666	2286144	381024.0	exorcism,fromboyhoodtofatherhood,sloth,stagefright,tildeath,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS03	ses-5	8	0	0	2197705627	0	5450.0	681.25	3048192	381024.0	AuditoryLocalizer,adollshouse,adventuresinsayingyes,buck,haveyoumethimyet,inamoment,theclosetthatateeverything,wheretheressmoke	2725	{"2.0":8}	func
ds003020	sub-UTS03	ses-6	6	0	0	1841268792	0	4576.0	762.6666666666666	2286144	381024.0	eyespy,hangtime,itsabox,swimmingwithastronauts,thatthingonmyarm,wheretheressmoke	2288	{"2.0":6}	func
ds003020	sub-UTS03	ses-7	6	0	0	1422163456	0	4600.0	766.6666666666666	2286144	381024.0	breakingupintheageofgoogle,onlyonewaytofindout,penpal,shoppinginchina,treasureisland,wheretheressmoke	2300	{"2.0":6}	func
ds003020	sub-UTS03	ses-8	7	0	0	1419044047	0	4568.0	652.5714285714286	2667168	381024.0	backsideofthestorm,goingthelibertyway,kiksuya,sweetaspie,thepostmanalwayscalls,thetiniestbouquet,wheretheressmoke	2284	{"2.0":7}	func
